speech_id,date,claim_id,claim,canonical_claim,land_relevance,delegitimization,environmental_repertoire,macro,meso,micro,considered
6387D38792,2006-03-16,6387D38792_27,"É desnecessário esse tipo de ação, pois o MST tem recebido toda atenção do Governo Federal, tem tido acesso ao Governo como nunca teve em toda sua história, tem recebido recursos como nunca, tem recebido afagos, todo espaço e respaldo.",Movimentos da luta pela terra recebem atenção e recursos do Estado Brasileiro.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6387D38792,2006-03-16,6387D38792_14,"O chefe da organização que opera no limiar do crime, líder do MST, João Pedro Stédile, um dos principais aliados do Governo, parabenizou as mulheres que depredaram na semana passada os laboratórios da Aracruz Celulose no Rio Grande do Sul.",Movimentos da luta pela terra são associados a ações criminosas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
2930D37811,2003-07-09,2930D37811_41,O papel de Janjão é evitar que os acampados desistam da luta.,Atores específicos apoiam movimentos da luta pela terra para que não desistam.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
2930D37811,2003-07-09,2930D37811_62,O Instituto de Educação Josué de Castro é o principal celeiro de formação das futuras lideranças do MST no país.,O Instituto de Educação Josué de Castro forma lideranças de movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
2930D37811,2003-07-09,2930D37811_15,A revista Época denuncia o MST com a manchete: Eles querem revolução.,Movimentos da luta pela terra são associados a intenções revolucionárias.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
2930D37811,2003-07-09,2930D37811_47,A maioria dos jovens militantes do MST foi preparada para o socialismo desde cedo.,Movimentos da luta pela terra são preparados para ideologias específicas desde cedo.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
5150D38427,2005-03-16,5150D38427_40,"Dos 29 superintendentes do INCRA, 12 são ligados ao MST.",Atores estatais são influenciados por movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
4010D38077,2004-03-31,4010D38077_2,"O MST ameaça ""infernizar"" o Governo.",Movimentos da luta pela terra ameaçam desestabilizar o governo.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
17147D42080,2015-03-17,17147D42080_34,"As atrocidades levadas a efeito pelos militantes do Movimento Nacional dos Trabalhadores Rurais Sem Terra e da Via Campesina colocaram por terra as conquistas tecnológicas implantadas pela EMATER, EMBRAPA e outras conceituadas instituições.",Movimentos da luta pela terra desqualificam conquistas tecnológicas de instituições de pesquisa.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
16162D41687,2014-02-17,16162D41687_30,Aqueles que comandam o processo quilombola não prestam.,Lideranças de movimentos quilombolas são desqualificadas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
8356D39520,2008-03-13,8356D39520_10,Mais de mil mulheres da Via Campesina de Minas Gerais e do Estado do Espírito Santo participaram da ação.,Mulheres de movimentos sociais participaram de ação.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
8356D39520,2008-03-13,8356D39520_2,As ações delituosas praticadas por membros e seguidores do MST e da Via Campesina são um tema polêmico.,Ações delituosas são atribuídas a movimentos da luta pela terra.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
8356D39520,2008-03-13,8356D39520_21,"O risco a que estamos submetidos é do gradativo desmonte da democracia, que começa a ficar sob a tutela dos tais ""movimentos sociais"".",Movimentos sociais ameaçam a democracia.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9076D39673,2008-08-13,9076D39673_44,Nossos governantes fazem vista grossa e ainda favorecem o movimento MST.,O Estado Brasileiro favorece movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
9076D39673,2008-08-13,9076D39673_27,"O MST invalida pesquisas que levaram anos a fio para se desenvolver, como no ataque ao Centro de Pesquisas Horto Florestal Barba Negra.",Movimentos da luta pela terra desqualificam pesquisas científicas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
9076D39673,2008-08-13,9076D39673_41,O MST afasta novos investimentos de empresas nacionais e estrangeiras.,Movimentos da luta pela terra afastam investimentos de empresas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
9076D39673,2008-08-13,9076D39673_45,"O governo distribui cestas básicas, patrocina seminários e paga honorários advocatícios para defesa de integrantes de entidades ligadas ao MST.",O Estado Brasileiro apoia financeiramente e juridicamente integrantes de movimentos sociais ligados à luta pela terra.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
9076D39673,2008-08-13,9076D39673_16,A violência é a tônica no comportamento dos representantes do MST.,representantes de movimentos da luta pela terra praticam violência,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9076D39673,2008-08-13,9076D39673_37,O MST parte para a luta política extremista.,Movimentos da luta pela terra adotam táticas extremistas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
12577D40763,2011-08-08,12577D40763_16,O jornal Folha de S.Paulo trouxe em seu editorial um ataque contra o Movimento dos Trabalhadores Rurais Sem Terra.,A mídia desqualifica movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
8395D39533,2008-03-26,8395D39533_1,"Na Amazônia, especialmente em Rondônia, está havendo uma guerrilha patrocinada pelo movimento dos camponeses pobres.",Movimentos da luta pela terra são patrocinadores de guerrilha.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
21521D43817,2019-12-18,21521D43817_8,"No passado, a prova do ENEM citava feminismo e o dicionário dos travestis.",O Estado Brasileiro incluiu em avaliações públicas temas relacionados a minorias.,,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
3993D38075,2004-03-29,3993D38075_33,"A crise governamental que assola o País está deixando órfãos os movimentos sociais de base e a classe média, que não dá conta de cumprir seus compromissos e manter seu padrão de vida.",A crise governamental afeta negativamente movimentos sociais e a classe média.,,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
6353D38789,2006-03-13,6353D38789_40,"Quanto mais o governo investe nos assentamentos, mais cresce a força do MST.",O investimento estatal em assentamentos fortalece movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6353D38789,2006-03-13,6353D38789_28,A Via Campesina é uma multinacional de protestos.,Movimentos da luta pela terra são organizações com atuação transnacional.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
6353D38789,2006-03-13,6353D38789_16,O ataque à Aracruz é uma demonstração do esgotamento do movimento.,Ações de protesto de movimentos da luta pela terra demonstram esgotamento de sua capacidade de mobilização.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
